,Edad,Género,Horas_de_uso _de_la_tecnología,Horas_de_uso_de_las_redes_sociales,Horas_de_juego,Horas_de_tiempo_en_pantalla,Estado_de_salud_mental,Nivel_de_estrés,Horas_de_sueño,Horas_de_actividad_física,Acceso_a_sistemas_de_soporte,Impacto_en_el_entorno_laboral
8034,25,Otro,10.8,3.53,4.67,7.69,Mala,Bajo,8.18,1.22,No,Neutral
8035,64,Mujer,6.93,1.69,2.1,10.49,Excelente,Alto,6.73,1.27,No,Neutral
8036,34,Otro,8.53,0.81,2.16,7.56,Excelente,Alto,6.15,0.37,No,Neutral
8037,61,Otro,11.59,2.97,4.72,4.03,Buena,Bajo,7.8,5.24,No,Neutral
8038,52,Otro,9.88,7.19,3.37,2.94,Buena,Medio,8.54,4.9,No,Positivo
8040,20,Hombre,1.85,4.97,4.72,14.55,Buena,Medio,6.88,4.05,No,Negativo
8042,32,Mujer,3.24,6.97,1.65,7.965271254230335,Neutral,Alto,6.12,5.64,No,Negativo
8045,38,Hombre,5.57,3.36,2.92,14.49,Neutral,Medio,4.46,8.36,No,Negativo
8048,20,Hombre,1.49,3.23,1.61,2.8,Mala,Alto,8.79,1.5,No,Neutral
8050,52,Otro,10.59,2.94,4.0,4.71,Excelente,Bajo,8.83,1.86,No,Positivo
8051,18,Otro,4.82,3.971435469268686,2.83,3.47,Buena,Alto,5.59,0.1,Si,Positivo
8052,26,Mujer,4.51,3.25,2.52,4.56,Neutral,Alto,8.62,3.0,No,Neutral
8053,23,Otro,10.71,2.71,1.99,7.17,Neutral,Bajo,6.31,5.35,Si,Positivo
8054,63,Mujer,4.42,1.58,2.12,4.04,Buena,Medio,5.23,9.66,Si,Positivo
8055,52,Mujer,4.45,2.75,4.25,8.78,Neutral,Medio,5.91,3.93,No,Positivo
8056,59,Mujer,4.08,2.14,1.01,9.47,Buena,Medio,8.84,5.005510655408122,No,Negativo
8057,27,Mujer,6.54,4.51,4.62,3.52,Neutral,Medio,8.72,2.24,No,Positivo
8059,23,Hombre,1.73,2.44,3.13,8.77,Neutral,Alto,5.9,5.63,No,Negativo
8060,31,Mujer,6.42,5.38,4.24,11.83,Excelente,Bajo,8.97,5.98,No,Positivo
8061,41,Otro,6.02,1.66,3.1,13.3,Mala,Alto,5.72,7.23,Si,Negativo
8062,58,Hombre,9.4,7.64,0.39,14.08,Excelente,Bajo,7.21,8.49,No,Negativo
8063,31,Mujer,11.63,7.38,2.74,9.98,Mala,Bajo,5.25,7.04,No,Neutral
8064,38,Hombre,6.04,3.98,3.77,14.35,Neutral,Bajo,6.21,5.46,No,Negativo
8065,61,Hombre,2.7,2.89,1.02,13.01,Mala,Alto,7.29,9.86,Si,Negativo
8066,41,Mujer,3.92,1.67,3.58,8.29,Mala,Alto,6.6,0.16,Si,Negativo
8067,27,Otro,6.95,7.74,2.7,7.965271254230335,Excelente,Bajo,8.29,6.21,Si,Positivo
8068,48,Hombre,6.14,1.67,0.87,2.97,Neutral,Medio,7.18,8.75,No,Negativo
8070,21,Hombre,5.7,7.05,0.35,6.64,Excelente,Medio,6.27,5.4,Si,Negativo
8072,18,Otro,8.47,7.89,0.78,6.12,Neutral,Medio,4.27,8.09,Si,Negativo
8074,33,Otro,7.25,2.76,0.57,9.07,Neutral,Medio,5.52,4.9,No,Positivo
8075,22,Mujer,8.03,3.98,1.22,3.79,Neutral,Alto,4.81,7.69,Si,Neutral
8077,63,Mujer,5.21,6.3,2.0,13.17,Excelente,Alto,5.62,7.65,Si,Negativo
8079,59,Otro,9.65,7.41,4.54,14.96,Buena,Medio,5.16,8.18,Si,Positivo
8080,35,Mujer,10.33,5.68,1.35,6.19,Neutral,Alto,5.38,1.09,No,Negativo
8081,32,Hombre,3.24,1.38,2.19,5.35,Excelente,Alto,7.7,2.9,Si,Neutral
8082,34,Hombre,4.58,7.4,4.97,14.72,Buena,Bajo,8.69,2.14,Si,Positivo
8084,63,Mujer,8.93,6.26,3.07,5.62,Mala,Medio,8.5,2.48,No,Positivo
8085,29,Hombre,7.36,6.46,1.86,9.8,Buena,Bajo,6.500054364240411,6.19,No,Negativo
8086,20,Otro,4.46,6.08,4.32,10.2,Neutral,Bajo,6.22,0.26,Si,Positivo
8087,26,Otro,6.26,6.14,0.38,5.04,Buena,Bajo,4.85,8.63,No,Positivo
8089,23,Hombre,1.19,3.83,2.0,9.62,Mala,Bajo,7.87,3.69,No,Negativo
8090,43,Hombre,7.17,1.46,2.81,10.47,Excelente,Bajo,6.08,8.3,Si,Positivo
8091,63,Mujer,6.84,2.3,0.26,4.32,Buena,Bajo,6.16,9.46,No,Negativo
8094,25,Otro,11.69,7.14,0.35,14.49,Mala,Alto,8.77,2.27,Si,Neutral
8095,52,Hombre,1.72,6.84,3.73,11.42,Buena,Bajo,4.02,1.21,Si,Positivo
8096,64,Mujer,3.06,4.21,4.22,11.97,Excelente,Bajo,8.25,0.83,No,Positivo
8098,46,Mujer,1.13,5.3,3.55,6.7,Excelente,Bajo,4.32,3.72,No,Negativo
8101,37,Otro,3.03,0.77,3.55,7.965271254230335,Mala,Medio,7.82,6.54,Si,Neutral
8103,18,Mujer,3.23,7.85,3.51,7.79,Mala,Alto,6.42,9.54,No,Negativo
8107,37,Hombre,10.69,2.19,0.99,14.62,Neutral,Bajo,8.77,0.74,Si,Negativo
8108,61,Otro,2.03,6.8,1.63,2.79,Excelente,Bajo,5.21,6.1,Si,Positivo
8109,48,Hombre,1.79,3.31,2.05,11.03,Neutral,Medio,6.44,9.55,No,Negativo
8110,36,Mujer,8.5,7.02,0.28,9.53,Buena,Alto,8.22,1.85,Si,Neutral
8111,65,Hombre,6.13,4.04,3.58,3.74,Excelente,Medio,4.39,5.8,Si,Neutral
8112,35,Otro,2.59,1.73,2.35,7.48,Excelente,Alto,5.41,1.29,Si,Neutral
8113,64,Otro,9.8,7.43,1.55,7.82,Neutral,Bajo,8.01,6.88,No,Negativo
8115,64,Otro,11.01,7.92,3.4,4.2,Mala,Medio,4.45,8.04,No,Negativo
8116,48,Hombre,2.34,1.21,0.06,13.88,Buena,Medio,7.46,5.29,Si,Positivo
8117,44,Mujer,11.27,4.52,0.39,14.72,Excelente,Medio,7.39,6.4,Si,Negativo
8118,36,Mujer,1.9,4.64,3.9,12.51,Mala,Alto,8.94,4.84,Si,Negativo
8120,49,Mujer,2.67,7.19,4.54,3.52,Neutral,Medio,5.3,4.74,Si,Negativo
8121,55,Hombre,3.77,6.07,0.17,3.33,Buena,Alto,8.34,1.23,Si,Negativo
8122,39,Otro,9.7,6.29,4.75,9.02,Buena,Medio,8.91,1.71,No,Neutral
8123,52,Hombre,6.2,7.64,2.62,9.46,Mala,Alto,6.08,6.88,Si,Positivo
8124,63,Mujer,8.59,1.8,2.42,7.55,Mala,Alto,8.45,6.1,Si,Negativo
8125,57,Hombre,10.34,3.41,3.45,2.89,Mala,Alto,5.32,6.33,Si,Negativo
8126,33,Hombre,4.63,0.11,0.44,13.15,Excelente,Bajo,5.79,8.66,Si,Negativo
8127,52,Hombre,6.443269288803943,3.18,3.52,10.91,Buena,Bajo,5.73,8.66,No,Neutral
8128,65,Mujer,10.27,5.46,0.34,7.66,Neutral,Medio,7.91,7.17,Si,Negativo
8129,54,Hombre,5.33,3.21,2.26,12.16,Mala,Alto,5.74,4.74,No,Negativo
8130,20,Hombre,3.89,5.32,1.68,14.56,Mala,Bajo,7.15,9.07,Si,Negativo
8131,39,Hombre,3.58,0.3,2.5259352591682034,7.965271254230335,Buena,Alto,8.1,6.73,No,Negativo
8132,22,Hombre,4.78,6.49,3.2,10.38,Buena,Bajo,7.59,9.72,No,Negativo
8133,35,Mujer,9.21,4.86,3.29,2.03,Excelente,Alto,7.68,7.0,Si,Negativo
8135,26,Hombre,7.15,7.18,4.8,3.62,Mala,Medio,7.0,3.08,No,Negativo
8136,22,Otro,10.2,6.11,4.47,10.08,Excelente,Bajo,5.42,3.73,Si,Negativo
8138,45,Hombre,8.15,7.27,3.37,9.37,Mala,Medio,6.57,6.38,No,Negativo
8139,46,Hombre,7.88,1.33,3.0,12.93,Excelente,Medio,8.55,1.8,No,Negativo
8140,53,Mujer,3.84,7.17,1.55,4.79,Neutral,Alto,7.72,8.27,No,Negativo
8141,25,Mujer,6.68,2.78,4.04,14.58,Neutral,Alto,7.09,6.52,Si,Neutral
8143,51,Otro,10.26,2.96,3.74,7.18,Excelente,Alto,5.05,6.67,Si,Negativo
8144,29,Hombre,9.83,6.67,3.14,13.28,Buena,Alto,8.0,8.83,Si,Neutral
8145,51,Mujer,8.05,5.2,2.35,5.32,Excelente,Bajo,7.43,7.29,Si,Negativo
8146,28,Mujer,4.59,7.68,1.34,5.85,Mala,Bajo,4.71,7.36,No,Positivo
8147,54,Mujer,4.97,6.55,2.19,9.38,Neutral,Medio,7.17,1.43,No,Positivo
8148,51,Hombre,8.71,7.0,4.2,4.93,Excelente,Medio,7.63,0.22,No,Positivo
8150,39,Hombre,6.09,3.23,2.9,1.16,Neutral,Bajo,6.91,3.06,No,Neutral
8151,31,Hombre,7.69,7.99,4.24,9.06,Mala,Bajo,5.83,0.57,No,Negativo
8154,29,Otro,11.61,2.8,2.94,2.02,Excelente,Bajo,6.53,5.89,Si,Negativo
8155,57,Hombre,1.33,2.39,3.01,5.12,Excelente,Alto,6.28,5.83,No,Positivo
8157,36,Mujer,3.86,3.43,4.24,12.68,Buena,Alto,6.81,2.91,Si,Negativo
8158,35,Hombre,1.55,6.37,3.21,11.67,Mala,Alto,5.33,5.54,No,Positivo
8159,61,Otro,9.11,4.27,4.64,7.965271254230335,Neutral,Medio,8.95,4.35,No,Positivo
8160,32,Otro,11.09,3.98,3.48,5.99,Mala,Medio,5.34,6.74,No,Neutral
8163,27,Otro,4.88,3.65,1.05,2.66,Excelente,Bajo,8.06,5.86,No,Negativo
8164,63,Otro,9.21,1.61,4.9,5.25,Neutral,Medio,4.86,0.35,Si,Neutral
8166,55,Mujer,3.19,0.97,2.5259352591682034,12.1,Neutral,Medio,5.91,0.36,No,Positivo
8167,38,Hombre,11.82,6.48,4.49,5.78,Excelente,Alto,6.16,0.49,No,Positivo
8168,62,Mujer,8.42,2.76,2.68,10.42,Buena,Alto,8.32,2.56,No,Negativo
8169,43,Otro,10.93,1.49,0.17,7.16,Mala,Alto,6.06,3.96,Si,Positivo
8171,59,Otro,1.2,2.67,0.11,11.23,Mala,Medio,5.21,7.0,Si,Negativo
8173,44,Otro,2.99,3.68,0.24,4.92,Mala,Alto,7.57,2.2,Si,Neutral
8174,46,Hombre,11.65,0.12,4.44,12.04,Mala,Medio,8.81,5.63,No,Neutral
8175,31,Otro,10.69,3.87,1.91,11.65,Mala,Alto,5.93,4.25,No,Neutral
8176,44,Hombre,10.01,3.32,2.5259352591682034,2.77,Excelente,Bajo,4.4,7.24,Si,Negativo
8177,64,Otro,8.43,3.68,0.77,4.51,Buena,Alto,6.8,0.65,Si,Negativo
8178,34,Hombre,4.24,2.0,4.49,11.11,Neutral,Alto,5.85,3.41,Si,Negativo
8179,33,Otro,1.01,7.25,0.99,9.04,Buena,Bajo,7.91,7.98,No,Negativo
8181,27,Mujer,1.09,1.93,1.03,6.91,Excelente,Medio,5.29,5.62,Si,Positivo
8182,46,Mujer,5.91,3.96,0.25,13.4,Mala,Bajo,6.4,3.01,No,Positivo
8183,56,Mujer,7.55,4.06,1.5,12.23,Buena,Bajo,6.500054364240411,0.92,Si,Positivo
8184,54,Mujer,1.12,2.69,3.15,9.86,Buena,Bajo,7.96,8.26,Si,Positivo
8185,57,Hombre,6.443269288803943,2.58,1.12,5.55,Buena,Medio,4.78,2.37,No,Neutral
8186,58,Mujer,8.37,2.49,1.3,12.4,Neutral,Medio,4.24,4.06,Si,Neutral
8187,55,Hombre,11.82,1.7,3.61,8.44,Buena,Alto,6.98,1.32,No,Negativo
8189,56,Otro,8.37,7.25,1.68,6.63,Buena,Medio,7.41,2.52,No,Negativo
8190,60,Otro,9.26,0.39,1.29,1.96,Mala,Alto,6.2,6.93,No,Neutral
8191,51,Hombre,3.37,1.42,1.19,10.61,Neutral,Bajo,5.54,7.32,Si,Positivo
8192,60,Mujer,9.19,4.7,4.57,7.33,Neutral,Medio,8.94,1.18,Si,Negativo
8193,37,Otro,1.21,0.35,2.11,9.9,Buena,Medio,5.49,5.005510655408122,Si,Positivo
8194,48,Otro,3.74,4.03,1.75,7.83,Buena,Alto,5.79,5.38,Si,Neutral
8195,23,Hombre,5.74,3.41,1.13,11.48,Excelente,Alto,6.04,5.23,Si,Positivo
8198,44,Hombre,3.24,3.69,2.77,2.06,Excelente,Alto,6.46,2.6,Si,Positivo
8199,35,Mujer,2.81,6.89,0.44,9.29,Neutral,Medio,6.67,7.62,No,Neutral
8200,47,Hombre,8.81,2.33,4.05,4.15,Neutral,Medio,6.94,1.08,Si,Positivo
8202,34,Otro,7.15,5.23,0.89,5.74,Neutral,Medio,7.28,3.52,Si,Positivo
8203,20,Otro,11.4,7.44,3.53,4.38,Buena,Medio,8.32,2.78,Si,Positivo
8204,25,Mujer,9.74,5.07,0.49,4.26,Excelente,Medio,6.26,1.44,No,Positivo
8205,45,Mujer,3.31,3.5,1.44,6.67,Neutral,Bajo,4.54,1.04,Si,Positivo
8206,64,Otro,10.2,1.81,0.29,14.95,Neutral,Bajo,7.38,3.15,No,Positivo
8207,24,Mujer,7.99,2.67,0.54,1.81,Excelente,Alto,7.29,2.03,Si,Negativo
8208,22,Mujer,5.23,5.83,2.5259352591682034,7.52,Neutral,Bajo,8.49,8.92,No,Neutral
8209,38,Otro,11.94,3.99,1.24,2.01,Buena,Bajo,7.25,5.005510655408122,No,Neutral
8210,57,Otro,3.21,2.44,2.01,11.49,Neutral,Bajo,4.11,9.0,Si,Neutral
8213,49,Otro,3.02,6.53,3.79,13.93,Buena,Medio,5.05,8.99,Si,Positivo
8214,24,Otro,10.25,3.971435469268686,4.76,6.2,Buena,Medio,8.91,6.66,Si,Positivo
8215,58,Otro,2.95,5.16,0.49,10.04,Buena,Bajo,5.23,0.63,No,Positivo
8216,27,Mujer,2.27,7.41,1.01,10.18,Excelente,Alto,7.8,7.77,No,Positivo
8217,62,Mujer,4.54,5.6,2.79,14.81,Neutral,Bajo,5.56,8.0,No,Positivo
8218,52,Hombre,1.22,0.59,1.51,11.39,Mala,Medio,5.98,8.2,No,Neutral
8219,31,Hombre,6.91,6.67,3.05,3.58,Neutral,Medio,6.7,8.66,No,Negativo
8220,52,Hombre,1.84,5.46,3.79,9.74,Mala,Bajo,4.2,9.74,No,Negativo
8221,29,Otro,9.75,2.17,0.52,5.68,Buena,Bajo,4.36,1.58,Si,Positivo
8222,51,Hombre,6.99,1.83,0.42,14.68,Buena,Alto,4.97,7.46,Si,Neutral
8223,61,Mujer,10.19,4.07,4.84,2.27,Mala,Bajo,7.28,4.92,No,Positivo
8224,32,Otro,2.98,4.94,3.39,6.83,Mala,Bajo,6.84,2.9,No,Negativo
8226,26,Hombre,11.16,2.87,4.34,14.22,Mala,Alto,7.38,0.45,No,Neutral
8227,61,Hombre,9.22,4.48,4.25,14.58,Excelente,Alto,5.46,0.61,No,Neutral
8228,41,Otro,5.28,2.55,1.59,6.86,Mala,Bajo,4.87,9.15,Si,Positivo
8229,54,Mujer,10.08,7.21,2.5259352591682034,12.87,Mala,Bajo,7.88,4.37,No,Neutral
8230,43,Mujer,8.01,5.02,3.63,3.39,Mala,Medio,8.19,2.6,No,Negativo
8232,23,Otro,3.12,2.12,3.24,13.67,Neutral,Medio,8.95,8.14,No,Negativo
8233,26,Otro,10.79,4.65,0.78,1.6,Neutral,Medio,6.9,6.89,Si,Negativo
8236,28,Mujer,7.99,7.22,0.23,11.02,Neutral,Alto,6.81,2.97,Si,Positivo
8237,29,Hombre,8.63,5.89,0.55,3.62,Mala,Medio,8.55,2.36,Si,Positivo
8238,19,Otro,3.93,3.27,2.5259352591682034,13.56,Buena,Alto,5.75,5.01,No,Negativo
8243,43,Mujer,5.52,0.1,4.29,9.27,Neutral,Medio,4.3,1.16,Si,Neutral
8244,23,Mujer,5.78,1.16,0.51,12.07,Mala,Bajo,8.88,3.88,Si,Neutral
8245,60,Otro,3.74,0.02,4.28,7.66,Neutral,Bajo,6.48,2.08,No,Negativo
8246,20,Mujer,8.88,7.35,1.09,10.24,Mala,Medio,6.75,0.22,No,Positivo
8247,53,Hombre,5.41,6.53,2.39,8.04,Neutral,Alto,6.76,3.19,Si,Positivo
8248,36,Hombre,3.98,2.87,4.64,3.3,Mala,Alto,5.35,3.28,No,Neutral
8250,42,Otro,9.61,4.34,0.06,12.51,Mala,Medio,6.62,2.85,Si,Neutral
8251,46,Hombre,2.97,7.77,1.99,11.89,Buena,Alto,8.71,2.13,Si,Neutral
8252,62,Otro,7.59,4.97,3.95,11.95,Excelente,Alto,6.11,2.98,Si,Positivo
8253,49,Mujer,7.24,1.15,0.11,4.14,Buena,Alto,5.41,3.47,Si,Neutral
8254,32,Mujer,3.1,0.31,4.42,4.04,Neutral,Bajo,6.71,6.75,No,Positivo
8256,61,Hombre,7.08,4.96,1.8,13.12,Mala,Medio,7.48,2.04,Si,Positivo
8258,23,Otro,2.73,4.98,4.68,5.05,Neutral,Medio,7.5,7.38,Si,Neutral
8259,55,Otro,8.75,6.24,2.91,6.05,Buena,Alto,8.93,0.22,No,Negativo
8262,37,Mujer,8.53,3.76,2.5259352591682034,8.91,Excelente,Bajo,8.1,6.78,No,Positivo
8263,65,Hombre,3.12,5.43,2.34,8.12,Mala,Medio,4.63,3.9,No,Neutral
8264,53,Otro,10.8,1.5,3.41,3.3,Excelente,Bajo,6.19,5.46,Si,Negativo
8265,58,Otro,3.14,2.36,2.5,11.73,Excelente,Alto,6.26,3.05,Si,Neutral
8266,56,Otro,5.27,4.18,2.5259352591682034,13.61,Mala,Bajo,8.42,5.76,Si,Positivo
8267,55,Mujer,11.18,1.89,4.02,13.61,Excelente,Medio,5.3,5.92,Si,Neutral
8269,34,Otro,7.15,7.4,3.25,10.47,Buena,Medio,5.56,0.05,No,Positivo
8270,42,Otro,2.14,4.7,4.94,8.84,Mala,Bajo,7.55,4.19,No,Positivo
8271,39,Mujer,10.84,6.0,4.61,13.07,Mala,Medio,6.97,8.32,Si,Neutral
8272,42,Mujer,5.36,1.07,4.79,1.47,Buena,Bajo,6.61,0.47,Si,Neutral
8273,56,Hombre,3.97,0.79,1.7,8.44,Excelente,Alto,4.53,2.31,No,Negativo
8274,40,Mujer,7.49,2.74,0.77,13.27,Mala,Medio,5.45,3.49,No,Negativo
8275,40,Mujer,6.33,2.65,2.77,13.71,Buena,Alto,7.61,9.9,Si,Negativo
8276,55,Mujer,1.18,1.24,2.73,1.01,Mala,Medio,4.14,2.89,No,Negativo
8277,25,Mujer,11.49,2.67,1.81,1.02,Neutral,Alto,6.58,8.72,No,Positivo
8278,51,Mujer,11.18,4.0,4.47,5.57,Excelente,Alto,7.13,0.91,Si,Positivo
8279,62,Mujer,4.16,3.971435469268686,0.76,7.965271254230335,Excelente,Medio,6.8,6.27,Si,Negativo
8280,38,Otro,6.8,7.09,1.47,14.9,Neutral,Medio,7.74,2.58,No,Negativo
8281,55,Mujer,11.51,3.28,4.68,6.17,Mala,Bajo,8.34,7.63,No,Positivo
8283,32,Otro,6.08,1.45,4.12,7.28,Buena,Alto,7.79,5.97,Si,Positivo
8285,49,Hombre,6.34,1.29,4.8,4.74,Buena,Bajo,5.65,0.25,Si,Positivo
8286,37,Mujer,1.3,5.36,1.98,13.23,Mala,Alto,5.08,5.14,No,Neutral
8287,42,Mujer,5.02,1.39,1.79,4.47,Buena,Bajo,7.37,3.81,Si,Neutral
8289,50,Hombre,7.04,1.1,4.97,14.42,Buena,Bajo,4.53,5.76,Si,Negativo
8291,37,Mujer,7.56,3.5,3.23,11.27,Neutral,Bajo,6.78,3.96,Si,Neutral
8292,58,Mujer,11.17,2.74,2.72,11.68,Mala,Medio,4.71,1.82,Si,Neutral
8293,55,Hombre,11.12,4.62,3.57,5.78,Excelente,Alto,5.75,0.26,No,Neutral
8295,51,Otro,9.53,1.87,0.67,5.72,Mala,Alto,6.41,8.22,No,Neutral
8296,63,Hombre,9.04,2.01,4.2,4.25,Neutral,Bajo,4.61,4.67,Si,Neutral
8297,42,Otro,9.69,2.43,0.38,5.72,Excelente,Alto,6.26,4.48,No,Neutral
8299,46,Mujer,9.97,2.78,1.66,5.54,Excelente,Alto,7.64,9.06,No,Neutral
8300,52,Mujer,6.43,0.89,1.6,4.53,Excelente,Bajo,8.02,4.88,Si,Negativo
8301,41,Otro,3.15,5.34,3.89,12.67,Neutral,Alto,4.04,7.38,No,Positivo
8304,55,Mujer,11.23,1.96,4.44,1.97,Excelente,Alto,6.66,5.28,No,Negativo
8305,38,Otro,3.45,6.0,1.26,14.13,Mala,Bajo,8.95,7.67,No,Negativo
8306,32,Hombre,4.76,3.86,2.1,5.09,Excelente,Bajo,8.15,7.54,No,Positivo
8308,37,Otro,4.42,1.91,0.2,3.39,Mala,Alto,8.35,1.79,Si,Negativo
8309,41,Mujer,10.57,1.26,3.09,6.72,Excelente,Alto,8.05,2.91,No,Positivo
8310,19,Hombre,2.76,1.52,1.98,13.78,Buena,Bajo,6.73,6.62,Si,Negativo
8312,41,Otro,5.96,4.13,2.06,3.89,Mala,Medio,5.51,9.87,Si,Neutral
8313,57,Mujer,5.03,4.02,1.28,7.965271254230335,Neutral,Medio,6.26,0.34,No,Negativo
8314,40,Hombre,8.7,6.1,0.18,11.91,Buena,Alto,4.03,1.48,No,Neutral
8315,40,Hombre,11.39,2.0,4.94,10.2,Buena,Alto,7.66,1.25,No,Positivo
8316,64,Mujer,2.84,5.17,3.43,11.95,Buena,Medio,4.12,3.63,No,Positivo
8317,26,Otro,3.06,5.24,4.56,9.51,Mala,Alto,6.16,9.14,No,Positivo
8318,63,Otro,1.36,6.8,2.5259352591682034,7.965271254230335,Buena,Bajo,7.98,2.6,No,Negativo
8319,64,Hombre,9.3,0.05,1.3,1.52,Mala,Alto,6.39,7.52,No,Negativo
8320,58,Mujer,2.73,5.72,4.8,8.76,Mala,Medio,4.28,6.9,No,Negativo
8321,32,Otro,1.99,1.56,4.64,7.965271254230335,Neutral,Alto,4.74,1.78,Si,Positivo
8323,35,Otro,4.06,4.38,0.29,8.05,Excelente,Bajo,7.99,0.14,Si,Negativo
8325,21,Hombre,10.39,4.71,4.55,7.965271254230335,Excelente,Medio,7.79,1.37,No,Negativo
8326,53,Otro,11.46,3.98,3.9,9.38,Excelente,Alto,7.5,0.89,Si,Neutral
8328,36,Hombre,3.84,7.89,1.87,13.45,Buena,Medio,4.36,6.83,No,Positivo
8329,18,Hombre,10.93,2.52,4.07,4.62,Buena,Bajo,4.23,0.53,No,Neutral
8330,49,Hombre,9.62,2.59,0.01,14.98,Buena,Bajo,8.03,5.41,No,Neutral
8331,29,Hombre,6.19,4.34,1.84,1.75,Mala,Bajo,8.98,2.06,Si,Negativo
8334,32,Hombre,1.86,4.12,2.14,12.89,Mala,Alto,8.75,9.57,No,Positivo
8335,57,Otro,11.54,7.47,2.46,6.63,Buena,Medio,8.42,4.05,No,Positivo
8336,27,Otro,8.05,0.21,0.47,12.56,Excelente,Bajo,8.62,7.11,Si,Positivo
8338,48,Mujer,6.83,5.26,2.86,9.03,Mala,Bajo,7.02,2.95,Si,Neutral
8339,37,Mujer,1.53,5.59,0.08,2.15,Neutral,Bajo,5.01,6.35,No,Negativo
8340,29,Mujer,2.4,1.96,4.05,6.33,Mala,Bajo,7.57,1.09,No,Negativo
8341,32,Mujer,6.44,2.67,1.27,10.09,Mala,Bajo,6.8,1.77,Si,Positivo
8344,53,Otro,10.73,7.58,2.65,13.06,Buena,Alto,9.0,6.74,Si,Neutral
8347,53,Mujer,7.0,7.3,4.01,13.77,Buena,Alto,6.99,9.44,No,Positivo
8348,62,Hombre,2.48,2.68,1.02,5.73,Buena,Alto,4.53,4.52,No,Neutral
8349,57,Mujer,3.72,1.77,3.64,3.07,Excelente,Bajo,7.74,3.68,Si,Positivo
8350,48,Mujer,10.86,7.19,4.3,8.89,Excelente,Medio,6.27,0.32,No,Negativo
8351,31,Hombre,10.7,5.98,0.32,7.965271254230335,Mala,Alto,5.29,5.21,No,Positivo
8352,61,Mujer,2.97,5.19,2.99,6.74,Neutral,Bajo,7.24,1.5,Si,Negativo
8353,60,Otro,1.46,0.86,0.65,12.94,Mala,Medio,7.04,9.6,No,Neutral
8356,55,Hombre,3.81,7.52,4.22,2.45,Mala,Alto,5.4,8.5,Si,Neutral
8357,48,Hombre,1.6,5.37,2.83,9.61,Mala,Alto,7.72,5.47,No,Neutral
8358,42,Mujer,6.443269288803943,2.6,2.66,3.57,Mala,Alto,7.36,2.61,Si,Positivo
8359,22,Otro,11.52,0.52,0.46,2.22,Buena,Alto,8.98,0.94,Si,Neutral
8360,22,Mujer,6.41,3.43,3.55,11.16,Buena,Bajo,5.64,2.09,Si,Neutral
8361,39,Mujer,8.21,3.61,2.14,1.1,Buena,Medio,7.9,6.11,No,Neutral
8362,52,Mujer,5.44,7.38,4.82,1.91,Mala,Bajo,8.51,0.76,Si,Neutral
8363,56,Mujer,8.94,5.47,0.18,14.2,Neutral,Bajo,4.56,8.81,No,Neutral
8364,52,Mujer,3.44,3.22,2.68,5.52,Mala,Medio,8.26,5.71,No,Positivo
8365,44,Mujer,10.72,2.6,0.95,5.13,Mala,Bajo,7.48,3.61,Si,Negativo
8366,18,Otro,1.85,2.56,3.09,9.88,Excelente,Medio,6.69,3.22,No,Neutral
8367,20,Otro,4.45,0.85,1.32,2.26,Mala,Alto,7.89,8.62,No,Neutral
8369,26,Hombre,8.84,2.96,0.04,3.07,Buena,Medio,5.14,9.47,No,Neutral
8370,39,Mujer,3.82,4.6,4.41,14.19,Excelente,Alto,6.46,4.2,Si,Neutral
8371,37,Hombre,1.71,5.22,2.51,12.63,Mala,Alto,7.3,3.63,No,Positivo
8372,30,Otro,3.5,0.82,0.22,8.77,Excelente,Medio,6.55,5.23,No,Neutral
8375,34,Otro,8.31,4.74,1.33,4.43,Neutral,Alto,5.99,1.28,Si,Neutral
8376,18,Mujer,3.12,0.1,0.54,13.52,Mala,Medio,8.15,1.14,Si,Negativo
8377,33,Mujer,3.84,5.51,4.68,8.44,Buena,Medio,8.01,1.67,Si,Positivo
8379,61,Hombre,5.79,3.51,4.38,7.81,Mala,Bajo,5.66,6.36,No,Negativo
8381,30,Mujer,1.88,1.51,2.5259352591682034,10.88,Excelente,Medio,4.13,0.55,No,Negativo
8383,31,Otro,5.2,0.18,3.0,10.94,Mala,Medio,5.51,5.69,Si,Positivo
8386,59,Mujer,5.3,7.51,3.98,7.67,Excelente,Alto,5.28,8.42,No,Neutral
8388,18,Otro,2.38,2.45,0.65,10.38,Neutral,Bajo,6.07,0.68,No,Neutral
8389,24,Otro,9.96,6.64,2.92,8.42,Buena,Medio,5.51,8.43,No,Neutral
8390,34,Mujer,6.0,1.33,3.0,7.965271254230335,Excelente,Alto,7.02,5.38,Si,Neutral
8391,54,Mujer,11.2,1.73,3.57,10.71,Mala,Alto,4.02,3.32,No,Negativo
8393,27,Mujer,1.24,2.42,2.92,6.21,Neutral,Alto,8.64,2.98,Si,Positivo
8394,43,Hombre,11.02,4.03,2.5259352591682034,9.7,Excelente,Alto,4.65,7.02,No,Positivo
8395,26,Otro,8.8,3.25,2.01,7.75,Neutral,Medio,6.79,2.81,Si,Positivo
8396,63,Hombre,8.03,6.9,0.84,5.47,Neutral,Bajo,8.18,2.79,No,Negativo
8397,36,Otro,10.26,0.28,4.59,4.47,Buena,Medio,6.92,2.97,No,Negativo
8398,22,Otro,11.91,7.59,1.78,7.19,Buena,Bajo,6.500054364240411,8.18,No,Neutral
