User_ID,Age,Gender,Technology_Usage_Hours,Social_Media_Usage_Hours,Gaming_Hours,Screen_Time_Hours,Mental_Health_Status,Stress_Level,Sleep_Hours,Physical_Activity_Hours,Support_Systems_Access,Work_Environment_Impact,Online_Support_Usage
USER-05362,invalid,Male,9.26,1.44,3.13,3.16,Fair,High,7.62,invalid,No,Positive,
USER-05363,28.0,Other,5.74,1.56,1.65,9.54,Excellent,Medium,6.56,2.89,No,Negative,
USER-05364,18.0,Female,7.47,0.95,1.14,3.37,Good,Low,6.07,7.67,No,Negative,
USER-05365,45.0,Male,6.5,1.58,2.87,3.26,Fair,Medium,8.18,6.61,Yes,Positive,
USER-05366,38.0,Female,9.72,1.84,3.47,12.81,Good,Medium,5.63,1.07,No,Positive,
USER-05367,54.0,Other,10.53,3.05,1.97,11.55,Fair,Medium,5.96,5.04,No,Neutral,
USER-05368,64.0,Other,4.61,0.87,1.71,2.26,Poor,High,5.36,0.2,Yes,Neutral,
USER-05369,58.0,Female,8.56,1.38,4.93,2.06,Good,Medium,6.89,invalid,No,Neutral,
USER-05370,19.0,Male,9.44,3.31,0.54,6.31,Good,High,5.44,3.38,Yes,Negative,
USER-05371,33.0,Male,8.32,2.27,4.68,12.83,Excellent,Medium,4.06,4.59,Yes,Neutral,
USER-05372,19.0,Male,11.42,7.32,0.12,3.33,Poor,High,7.94,6.86,,Negative,
USER-05373,33.0,Male,4.5,1.58,4.32,6.42,Poor,Medium,8.5,7.44,No,Negative,
USER-05374,34.0,Other,8.27,2.13,1.26,9.78,Good,Low,4.5,9.74,No,Negative,
USER-05375,19.0,Female,3.36,4.54,4.31,14.23,Poor,High,8.43,9.3,No,Neutral,
USER-05376,35.0,Female,3.96,0.65,4.77,8.23,Excellent,Medium,8.73,3.74,Yes,Negative,
USER-05377,30.0,Other,7.96,1.26,4.75,13.54,Good,High,4.61,0.01,Yes,Negative,
USER-05378,63.0,Female,9.78,0.5,4.52,14.91,Poor,Low,4.55,2.36,No,Neutral,
USER-05379,37.0,Other,9.58,1.13,2.62,10.48,Good,invalid,4.32,7.88,No,Positive,
USER-05380,21.0,Other,4.45,0.1,4.62,15.0,Excellent,Medium,4.53,0.15,No,Negative,
USER-05381,57.0,Female,4.74,5.05,1.98,7.1,Good,High,5.99,0.89,Yes,Negative,
USER-05382,40.0,Other,5.87,1.59,2.37,3.4,Good,High,8.44,8.37,No,Positive,
USER-05383,27.0,Other,11.66,3.28,0.05,2.53,Poor,Low,4.38,9.72,Yes,Positive,
USER-05384,23.0,Male,7.69,2.99,0.16,8.49,Good,Medium,8.69,0.5,No,Negative,
USER-05385,20.0,Female,3.94,0.41,4.17,1.92,Excellent,Low,4.55,1.44,Yes,Neutral,
USER-05386,64.0,Male,6.61,0.97,0.52,12.79,Good,Medium,5.04,0.12,No,invalid,
USER-05387,55.0,Female,6.75,4.66,3.65,10.6,Fair,Medium,7.19,6.42,Yes,Neutral,
USER-05388,20.0,,3.27,6.08,0.22,13.35,Excellent,High,6.08,,No,Positive,
USER-05389,25.0,Female,11.28,0.71,2.66,12.27,Excellent,Low,7.06,2.81,Yes,Neutral,
USER-05390,36.0,Female,7.19,2.15,4.87,13.7,Fair,High,8.52,3.24,Yes,Positive,
USER-05391,46.0,Other,1.56,0.6,4.02,,Fair,Low,4.55,2.44,No,Neutral,
USER-05392,48.0,Female,9.13,2.23,2.95,6.81,Fair,High,6.69,0.04,No,Positive,
USER-05393,42.0,Female,5.92,7.67,2.85,12.44,Excellent,Low,6.46,1.9,Yes,Negative,
USER-05394,36.0,Male,9.9,0.68,3.83,14.14,Excellent,Medium,5.37,0.74,No,Neutral,
USER-05395,43.0,Female,8.28,1.71,1.4,6.05,Good,Medium,4.07,7.86,No,Positive,
USER-05396,50.0,Male,5.46,2.66,3.42,6.81,Poor,High,7.4,8.99,Yes,Positive,
USER-05397,52.0,Male,8.1,0.89,4.76,6.06,Good,Low,7.46,8.21,Yes,Positive,
USER-05398,31.0,invalid,10.85,3.56,1.68,14.47,Poor,High,8.24,invalid,Yes,Neutral,
USER-05399,18.0,Other,11.55,5.93,4.52,9.12,Fair,Low,8.66,5.46,No,Negative,
USER-05400,29.0,Female,10.95,1.11,2.84,9.29,Excellent,Low,5.49,8.3,Yes,,
USER-05401,22.0,Male,9.97,5.28,1.75,9.76,Good,Low,6.72,1.37,No,Positive,
USER-05402,28.0,Female,1.06,5.25,2.18,8.47,Excellent,Medium,6.39,2.24,Yes,Positive,
USER-05403,34.0,Female,9.66,4.19,3.56,8.97,Fair,Medium,7.22,0.67,Yes,Neutral,
USER-05404,65.0,Female,1.19,1.1,0.46,9.06,Excellent,Medium,,4.48,Yes,Negative,
USER-05405,37.0,Male,invalid,3.98,4.17,10.63,Excellent,High,6.43,4.32,No,Negative,
USER-05406,61.0,Male,11.19,2.33,4.51,13.11,Fair,High,8.77,4.25,No,Negative,
USER-05407,37.0,Female,6.03,7.8,0.54,10.89,Good,Low,7.62,6.36,Yes,Positive,
USER-05408,33.0,Female,8.9,6.25,0.51,5.01,Excellent,Low,7.8,5.02,Yes,Negative,
USER-05409,22.0,Other,11.66,0.87,2.05,6.17,Good,Low,4.37,2.94,Yes,Neutral,
USER-05410,55.0,Other,1.58,1.54,3.4,4.16,Poor,Low,5.43,0.77,No,Negative,
USER-05411,26.0,Other,5.82,4.49,4.28,13.62,Poor,Medium,6.04,2.43,Yes,Positive,
USER-05412,63.0,Other,6.03,1.72,1.02,4.68,Excellent,Medium,7.12,6.94,,Neutral,
USER-05413,49.0,Other,2.6,0.14,2.77,11.79,Poor,Medium,8.32,2.53,Yes,Neutral,
USER-05414,37.0,Male,5.68,7.7,0.81,,Good,Medium,7.26,3.01,Yes,Negative,
USER-05415,61.0,Other,3.56,7.6,4.36,3.71,Excellent,High,4.93,8.31,No,Negative,
USER-05416,36.0,Other,11.02,4.61,0.84,2.23,Poor,High,7.22,1.91,No,Positive,
USER-05417,39.0,Other,6.68,2.19,4.55,1.41,Poor,Medium,8.65,5.66,No,Neutral,
USER-05418,28.0,Male,2.24,6.4,2.75,6.35,Poor,Low,,5.8,Yes,Positive,
USER-05419,47.0,Female,1.81,4.45,2.76,8.48,Good,Medium,8.91,1.93,Yes,Negative,
USER-05420,58.0,Other,6.41,6.98,0.48,6.16,Poor,Low,7.64,4.92,Yes,Negative,
USER-05421,27.0,Other,10.43,0.58,2.7,8.25,Fair,High,6.22,8.33,No,Positive,
USER-05422,25.0,Male,8.07,4.24,4.84,8.13,Fair,Medium,8.73,6.18,No,Neutral,
USER-05423,26.0,Male,9.41,5.08,0.38,5.0,Poor,Medium,4.93,2.66,Yes,Positive,
USER-05424,39.0,Male,9.94,2.51,4.08,2.03,Fair,Medium,7.94,7.51,Yes,Neutral,
,19.0,Male,2.35,2.79,1.49,11.45,Fair,Medium,4.99,5.47,invalid,Neutral,
USER-05426,57.0,Other,3.94,0.61,2.94,8.65,Fair,Medium,7.56,4.88,Yes,Neutral,
USER-05427,49.0,Other,2.3,2.47,4.91,3.76,Poor,High,5.67,6.49,No,Neutral,
USER-05428,25.0,Male,7.28,1.73,4.08,1.72,Fair,High,8.61,1.15,No,Negative,
USER-05429,64.0,Male,2.33,4.19,0.52,5.0,Fair,Low,8.44,2.38,No,Positive,
USER-05430,52.0,Other,10.16,7.81,0.26,14.64,Good,Medium,invalid,0.65,No,Neutral,
USER-05431,63.0,Other,2.87,6.94,3.29,11.73,Poor,High,7.08,6.09,No,Negative,
USER-05432,22.0,Female,3.19,6.38,4.73,10.69,Poor,Low,6.61,2.5,Yes,Positive,
USER-05433,33.0,Female,7.62,0.2,3.65,4.84,Excellent,High,6.56,0.5,No,Negative,
USER-05434,52.0,Female,2.08,4.15,3.05,1.71,Excellent,High,8.87,2.8,Yes,Neutral,
USER-05435,45.0,Female,10.45,3.22,3.1,13.34,Good,Medium,4.47,0.72,No,Positive,
USER-05436,40.0,Male,invalid,7.81,3.01,5.12,Fair,High,8.82,2.63,No,Neutral,
USER-05437,28.0,Male,8.46,3.43,2.46,4.73,Fair,Medium,5.12,3.65,No,Negative,
USER-05438,48.0,Other,5.34,6.24,4.91,6.55,,Low,7.83,5.1,Yes,Positive,
USER-05439,30.0,Female,7.17,6.83,3.77,2.56,invalid,Low,6.36,8.19,Yes,Positive,
USER-05440,48.0,Male,11.6,6.65,2.12,,Poor,Medium,6.74,6.55,Yes,Positive,
USER-05441,44.0,Other,8.91,1.94,3.72,14.95,Poor,Medium,8.43,0.5,No,Neutral,
USER-05442,56.0,Female,3.19,0.22,4.56,4.0,Good,Medium,6.23,5.86,No,Negative,
USER-05443,19.0,Other,6.17,5.97,3.13,9.42,Poor,Medium,8.6,0.37,Yes,Neutral,
USER-05444,36.0,Female,7.27,5.8,3.28,8.59,invalid,Low,4.89,9.07,No,Negative,
USER-05445,33.0,Male,3.37,1.41,1.98,11.29,Good,Medium,5.0,1.41,No,Negative,
USER-05446,59.0,Other,5.36,1.59,2.67,3.49,Excellent,Medium,5.15,0.18,No,Positive,
USER-05447,40.0,Other,1.41,4.53,4.6,7.49,Good,Medium,6.28,2.24,Yes,Negative,
USER-05448,35.0,Female,,0.29,1.54,11.36,Poor,Medium,4.74,invalid,Yes,Negative,
USER-05449,53.0,Female,9.3,6.11,3.51,6.57,Fair,High,4.53,2.8,Yes,Negative,
USER-05450,53.0,Female,1.73,3.45,0.39,12.43,Fair,High,6.11,4.25,No,invalid,
USER-05451,57.0,Other,1.52,2.71,2.12,12.59,Poor,Low,5.14,8.51,No,Positive,
USER-05452,45.0,Male,2.59,5.33,0.98,12.69,Fair,High,7.04,1.18,No,Positive,
USER-05453,65.0,Male,11.95,7.77,2.28,3.12,Poor,invalid,4.64,8.21,Yes,Positive,
USER-05454,45.0,Male,5.91,7.47,0.33,12.88,Poor,Medium,5.51,5.01,Yes,Negative,
USER-05455,47.0,Male,5.99,6.77,4.06,8.29,Fair,Low,8.74,8.05,Yes,Neutral,
USER-05456,43.0,Male,6.38,3.72,0.17,7.8,Excellent,Low,7.77,4.47,No,,
USER-05457,62.0,Other,11.11,4.07,2.32,6.11,Good,Medium,5.04,2.96,Yes,Neutral,
USER-05458,24.0,Other,1.31,7.5,4.79,9.7,Excellent,Medium,7.99,invalid,Yes,Positive,
USER-05459,23.0,Female,10.93,invalid,0.29,9.27,Fair,Medium,6.98,1.68,Yes,Negative,
USER-05460,35.0,Other,2.81,6.82,1.99,9.77,Fair,invalid,8.23,2.36,Yes,Negative,
USER-05461,,Other,6.03,0.39,4.19,9.01,Poor,Low,7.79,6.72,No,Neutral,
USER-05462,58.0,Other,7.66,1.43,4.35,2.35,Poor,High,6.6,0.6,Yes,Neutral,
USER-05463,49.0,Female,2.78,1.02,0.08,11.88,Excellent,High,4.57,7.44,No,Neutral,
USER-05464,46.0,Male,11.44,6.4,2.05,6.96,Good,Low,4.58,4.91,Yes,Neutral,
USER-05465,50.0,,2.26,2.29,1.83,1.39,Poor,Medium,8.36,5.5,Yes,Neutral,
USER-05466,49.0,Other,4.15,5.65,0.63,4.04,Excellent,High,7.08,9.73,No,Negative,
USER-05467,40.0,Male,6.41,2.29,2.13,4.45,Good,Low,7.55,0.46,Yes,Negative,
USER-05468,45.0,invalid,6.29,5.18,2.51,9.06,Good,High,7.69,invalid,No,Neutral,
USER-05469,50.0,Other,4.92,7.65,1.63,13.38,Excellent,Medium,8.33,,No,Neutral,
USER-05470,23.0,Female,6.72,6.29,2.6,6.59,Poor,Low,4.68,9.59,No,Neutral,
USER-05471,61.0,Other,7.97,3.32,2.89,6.51,Good,Medium,6.29,2.83,Yes,Neutral,
USER-05472,59.0,invalid,2.9,6.42,0.51,,Good,Medium,4.37,invalid,No,Positive,
USER-05473,49.0,Female,7.53,1.97,0.78,5.16,,Medium,7.76,8.77,No,,
USER-05474,50.0,Female,8.52,7.7,3.19,14.28,Fair,High,7.2,3.85,Yes,Positive,
USER-05475,45.0,Female,4.46,1.76,0.54,3.36,Excellent,Low,7.98,4.27,Yes,Positive,
USER-05476,,Female,4.0,3.43,2.33,1.87,Poor,Medium,6.98,1.02,Yes,Positive,
USER-05477,51.0,Male,4.78,2.58,1.64,6.65,Poor,High,5.08,3.37,No,Positive,
USER-05478,50.0,Female,3.08,1.25,2.21,11.18,Excellent,High,6.56,5.11,No,Neutral,
USER-05479,18.0,Female,invalid,2.31,2.35,5.59,Fair,High,7.15,0.78,Yes,Negative,
USER-05480,53.0,Female,9.33,7.71,4.67,14.35,Poor,High,6.87,8.68,No,Neutral,
USER-05481,39.0,Female,invalid,0.93,2.11,14.17,Good,High,6.43,1.03,No,Positive,
USER-05482,57.0,Female,8.82,2.44,4.75,11.56,Excellent,Low,5.25,9.33,Yes,Neutral,
USER-05483,62.0,Male,6.95,1.45,3.51,14.4,Good,,5.31,8.7,Yes,Positive,
USER-05484,invalid,Female,4.51,0.16,4.15,2.75,Poor,High,6.07,7.43,Yes,Positive,
USER-05485,19.0,Female,8.89,4.82,2.04,3.27,Poor,High,8.59,2.77,No,Negative,
USER-05486,29.0,Other,6.22,1.81,3.1,1.2,Excellent,Low,4.59,1.38,No,Neutral,
USER-05487,48.0,Female,8.24,2.27,3.51,,Good,High,invalid,3.7,Yes,Negative,
USER-05488,23.0,Male,1.62,4.46,3.29,11.75,Fair,Low,,0.57,Yes,Positive,
USER-05489,26.0,Other,6.59,2.9,4.28,11.73,Poor,High,8.92,7.84,No,Positive,
USER-05490,20.0,,10.21,invalid,4.0,11.88,Good,High,4.66,6.38,Yes,Neutral,
USER-05491,28.0,Female,10.37,2.2,3.08,4.95,Poor,Medium,5.8,5.91,No,Neutral,
USER-05492,52.0,Other,invalid,2.58,0.28,9.46,Fair,High,8.34,9.28,Yes,Positive,
USER-05493,19.0,Male,8.78,5.63,3.76,9.93,Excellent,High,7.57,2.96,Yes,Positive,
USER-05494,44.0,Female,1.01,5.86,3.94,8.1,Fair,Low,4.49,5.44,No,Neutral,
USER-05495,60.0,Male,1.21,7.88,0.45,12.45,,Medium,7.22,1.92,Yes,Positive,
USER-05496,26.0,Female,11.59,1.22,2.41,14.64,Fair,Low,4.15,invalid,Yes,Neutral,
USER-05497,53.0,Other,1.53,6.35,4.83,11.65,Fair,High,6.75,8.34,No,Positive,
USER-05498,33.0,Male,1.11,2.64,3.26,12.42,Poor,Medium,5.83,8.51,No,Neutral,
USER-05499,33.0,Female,4.49,7.85,1.75,3.4,Good,Medium,7.18,3.84,No,Neutral,
USER-05500,32.0,Female,3.42,5.17,2.64,13.79,Fair,Low,7.57,7.61,No,Neutral,
USER-05501,57.0,Male,invalid,7.28,0.84,9.65,Good,High,6.08,7.63,No,Positive,
USER-05502,52.0,Male,9.08,5.35,1.98,13.85,Excellent,High,6.82,3.83,No,Positive,
USER-05503,45.0,Male,7.93,1.19,3.61,1.91,Good,Low,6.62,8.35,Yes,Negative,
USER-05504,45.0,Male,2.03,4.87,0.69,6.73,Good,Medium,8.67,6.48,Yes,Positive,
USER-05505,58.0,Other,5.09,6.93,3.31,2.18,Excellent,Medium,,5.4,No,Positive,
USER-05506,42.0,Other,11.52,4.12,2.23,3.16,Poor,Low,6.19,5.05,Yes,Neutral,
USER-05507,34.0,Female,11.06,3.33,1.62,9.69,Good,Low,6.12,4.09,No,Positive,
USER-05508,46.0,Male,8.77,3.35,3.15,12.89,Poor,Low,5.8,7.95,Yes,Neutral,
USER-05509,58.0,Female,3.87,6.11,1.24,8.94,Fair,High,invalid,2.75,Yes,Positive,
USER-05510,21.0,Female,8.74,3.96,3.17,11.18,Excellent,Medium,8.32,2.12,Yes,Positive,
USER-05511,,Male,11.27,4.2,2.85,7.04,Excellent,Medium,4.96,6.0,No,Positive,
USER-05512,54.0,Female,11.71,0.58,1.07,4.88,Good,High,4.91,4.87,No,Neutral,
USER-05513,29.0,Other,2.11,6.1,3.63,1.18,Poor,Medium,7.37,5.35,Yes,Neutral,
USER-05514,57.0,Other,11.63,5.86,1.05,7.82,Excellent,High,6.99,1.71,No,Positive,
USER-05515,54.0,Other,5.48,4.31,2.52,10.92,Excellent,Low,6.25,8.07,Yes,Negative,
USER-05516,22.0,Female,2.73,4.99,3.21,3.64,Good,Low,5.93,4.44,Yes,Neutral,
USER-05517,48.0,Other,8.09,1.77,3.73,11.06,Fair,Low,8.82,9.36,Yes,Positive,
USER-05518,58.0,Other,9.42,7.13,4.83,11.14,Good,Medium,,6.22,Yes,Neutral,
USER-05519,49.0,Female,10.38,1.64,4.36,1.87,Excellent,High,7.29,3.97,No,Neutral,
USER-05520,29.0,Female,5.91,4.02,3.0,1.36,Good,Medium,6.03,7.89,No,Neutral,
USER-05521,51.0,Female,6.15,3.59,3.58,11.71,Fair,High,5.93,5.05,No,Negative,
USER-05522,32.0,Male,10.24,6.44,4.22,13.1,Good,Low,5.37,2.45,No,Negative,
USER-05523,23.0,Other,1.1,0.35,0.82,6.62,Excellent,High,6.12,6.33,Yes,Neutral,
USER-05524,40.0,Other,2.05,4.4,1.84,7.01,Good,Low,6.36,0.18,No,Negative,
USER-05525,52.0,Male,9.63,4.72,3.38,6.66,Fair,High,5.61,7.69,No,Negative,
USER-05526,64.0,Other,10.34,7.61,0.49,1.24,Excellent,invalid,4.55,0.28,No,Negative,
USER-05527,35.0,Other,3.31,3.97,3.09,8.81,Good,,4.56,9.47,No,Neutral,
USER-05528,55.0,Male,4.78,1.47,0.04,14.34,Poor,Medium,4.87,9.61,Yes,Negative,
USER-05529,34.0,Male,8.02,3.78,0.81,1.17,Excellent,Low,4.76,3.69,No,Positive,
USER-05530,38.0,Other,,5.77,1.95,9.24,Poor,Medium,8.26,6.67,No,Positive,
USER-05531,59.0,Male,9.89,5.25,0.46,3.34,Poor,High,6.08,9.74,Yes,Positive,
USER-05532,29.0,Female,7.53,2.38,2.83,3.72,Fair,Medium,4.27,6.44,No,Positive,
USER-05533,36.0,Other,5.13,2.55,4.39,7.79,Good,High,8.7,0.73,Yes,Positive,
USER-05534,43.0,Other,5.72,0.36,4.46,3.39,Excellent,Medium,8.75,0.05,No,Negative,
invalid,25.0,Male,9.52,2.13,3.18,9.42,Excellent,Medium,6.6,9.77,Yes,Negative,
USER-05536,56.0,Female,3.39,3.36,3.61,,Poor,Low,4.94,8.78,Yes,Negative,
USER-05537,60.0,Other,10.12,1.72,0.15,10.42,Fair,High,6.67,4.83,Yes,Neutral,
USER-05538,,Female,2.43,3.87,2.22,9.59,Good,Low,8.59,3.89,No,Negative,
USER-05539,60.0,Male,6.26,3.47,1.96,9.49,Fair,Medium,7.49,9.09,Yes,Negative,
USER-05540,54.0,Other,7.1,3.69,4.37,4.67,Fair,invalid,6.57,6.66,Yes,Neutral,
USER-05541,61.0,Other,4.81,0.07,4.52,6.09,Fair,High,6.35,1.18,No,Neutral,
USER-05542,60.0,Other,11.9,invalid,2.78,12.27,Good,Low,8.81,9.65,Yes,Negative,
USER-05543,57.0,Female,1.38,7.3,3.97,,Poor,High,4.36,6.75,Yes,Positive,
USER-05544,52.0,Male,1.67,3.28,2.66,2.91,Excellent,Low,4.2,2.95,No,Positive,
USER-05545,65.0,Female,9.35,1.02,1.49,12.51,Excellent,Low,4.15,9.38,No,Neutral,
USER-05546,60.0,Male,2.23,6.07,3.28,8.24,Excellent,Low,6.62,4.8,Yes,Negative,
USER-05547,54.0,Male,3.97,1.62,2.44,7.6,Excellent,Medium,8.55,9.85,No,Neutral,
USER-05548,47.0,Female,3.39,2.73,1.06,8.5,Fair,Low,4.2,,Yes,Neutral,
USER-05549,49.0,Female,6.16,7.29,3.37,7.23,Poor,High,4.1,3.63,Yes,Positive,
USER-05550,45.0,Other,invalid,6.96,0.27,4.19,Poor,,6.85,6.58,Yes,Negative,
USER-05551,42.0,Male,1.34,6.2,4.26,12.21,Good,High,4.48,8.97,No,Negative,
USER-05552,44.0,Male,7.47,3.98,3.77,1.83,Good,High,5.01,3.12,Yes,Neutral,
USER-05553,51.0,Other,11.71,2.23,0.85,3.94,Poor,Medium,6.57,3.92,Yes,Positive,
USER-05554,53.0,Other,4.47,5.79,2.21,2.22,Good,Medium,4.91,9.77,No,Neutral,
USER-05555,60.0,Male,10.22,4.51,4.62,4.23,Fair,Medium,6.14,0.12,No,Negative,
USER-05556,43.0,Other,2.53,2.19,0.19,8.6,Excellent,Medium,5.41,7.91,Yes,Positive,
USER-05557,23.0,Other,9.25,1.51,3.64,10.74,Poor,Low,4.64,7.13,,Negative,
USER-05558,25.0,Other,9.75,4.02,2.33,2.5,Good,Low,5.54,6.39,No,Positive,
USER-05559,45.0,Other,6.87,5.56,1.53,1.19,Good,High,5.21,3.14,No,Negative,
USER-05560,18.0,Other,6.71,4.66,1.3,9.02,Excellent,Low,6.39,8.55,Yes,Positive,
USER-05561,50.0,Female,11.09,3.12,3.25,3.12,Good,Low,invalid,6.28,Yes,Neutral,
USER-05562,52.0,Female,10.86,2.86,4.46,2.91,Good,Medium,4.98,3.99,No,Positive,
USER-05563,29.0,Other,3.14,7.91,4.6,9.39,Poor,Medium,6.16,3.07,No,Neutral,
USER-05564,,Female,9.25,3.07,,1.46,Excellent,Low,5.39,3.07,No,Negative,
USER-05565,37.0,Other,8.81,2.44,3.76,12.29,Excellent,High,8.12,0.39,No,Positive,
USER-05566,23.0,Male,7.1,3.14,4.1,13.17,Good,Low,8.97,2.19,Yes,Positive,
USER-05567,38.0,Male,2.6,5.21,2.46,3.96,Good,Medium,4.49,2.35,Yes,Neutral,
USER-05568,invalid,Female,4.02,2.08,0.77,11.79,Fair,Medium,6.7,4.99,Yes,Negative,
invalid,25.0,Other,11.14,6.46,1.31,,Good,High,6.45,1.02,No,Negative,
USER-05570,49.0,Female,4.04,2.6,1.01,4.64,Excellent,High,4.09,5.8,Yes,Positive,
USER-05571,51.0,Male,7.21,4.21,4.8,4.63,Poor,Medium,6.6,0.47,Yes,Positive,
USER-05572,27.0,Male,7.56,0.19,2.75,6.71,Fair,High,7.87,8.51,Yes,Positive,
USER-05573,53.0,Other,6.53,1.52,3.37,6.14,Poor,High,5.87,3.98,Yes,Neutral,
USER-05574,58.0,Male,6.53,6.34,0.94,1.68,Fair,Low,6.48,6.9,Yes,Negative,
USER-05575,60.0,Male,5.52,5.18,,5.07,Poor,Medium,8.5,2.94,No,Negative,
USER-05576,24.0,Other,9.22,2.93,2.84,2.95,Good,High,5.88,8.19,Yes,Neutral,
USER-05577,33.0,Male,2.67,7.56,2.64,3.04,Excellent,Low,4.85,5.67,Yes,Negative,
USER-05578,57.0,Other,10.52,7.19,1.34,7.17,Excellent,Low,5.18,0.51,Yes,Neutral,
USER-05579,65.0,Other,3.97,7.56,0.41,5.47,Poor,Low,4.31,6.43,No,Positive,
USER-05580,41.0,Male,1.93,1.6,,1.8,Fair,Low,5.59,1.91,Yes,Neutral,
USER-05581,62.0,Other,7.16,4.64,2.57,3.55,Excellent,Medium,7.23,9.65,No,Positive,
invalid,26.0,Other,1.24,3.97,3.42,2.96,Excellent,Low,4.08,2.7,Yes,Positive,
USER-05583,49.0,Male,3.17,2.65,2.77,11.23,Good,Medium,5.59,5.15,No,Positive,
USER-05584,30.0,Male,1.08,1.95,4.64,10.72,Good,High,4.45,,No,Positive,
USER-05585,36.0,Female,8.94,5.99,4.09,2.93,Poor,Medium,6.42,5.06,Yes,Negative,
USER-05586,24.0,Male,10.93,5.3,3.61,7.05,Excellent,High,invalid,5.91,Yes,Positive,
USER-05587,56.0,invalid,8.08,2.59,0.47,13.23,Good,Medium,4.59,1.66,No,Negative,
USER-05588,19.0,Male,4.29,3.61,3.27,4.07,Poor,Medium,8.22,3.1,Yes,Positive,
USER-05589,19.0,Other,5.15,5.83,1.53,13.95,Excellent,High,4.17,0.75,No,Positive,
USER-05590,45.0,Other,10.22,7.54,3.49,6.34,Fair,Medium,8.18,2.67,No,Neutral,
USER-05591,42.0,invalid,3.16,5.58,3.86,5.64,Fair,invalid,6.83,1.72,No,Positive,
USER-05592,22.0,Female,10.0,3.65,3.47,10.41,Good,Medium,6.1,9.68,Yes,Positive,
USER-05593,36.0,Other,1.9,invalid,4.71,3.15,Good,Medium,4.07,1.71,Yes,Negative,
USER-05594,33.0,Other,7.12,0.23,0.11,6.27,Good,High,4.53,6.4,No,Neutral,
USER-05595,61.0,Male,4.55,6.82,1.4,5.68,Good,Low,6.23,4.0,Yes,Positive,
USER-05596,52.0,Female,10.54,3.32,2.79,9.75,Good,Low,6.69,9.68,No,Positive,
USER-05597,31.0,Female,10.42,5.56,3.72,1.21,Good,Medium,7.58,1.2,No,Negative,
USER-05598,39.0,Other,,2.59,1.91,8.44,Good,Medium,4.09,6.44,No,Negative,
USER-05599,49.0,Female,1.46,0.27,0.31,4.68,Good,Medium,4.06,2.9,Yes,invalid,
USER-05600,39.0,Male,3.3,5.3,4.6,3.39,Poor,Medium,invalid,9.54,No,Neutral,
USER-05601,44.0,Female,5.98,4.79,5.0,14.36,Excellent,Medium,7.73,3.53,No,Positive,
USER-05602,65.0,Male,3.43,4.95,4.29,7.75,Excellent,High,5.99,7.11,No,Negative,
USER-05603,28.0,Other,2.63,6.7,3.44,10.73,Poor,Low,8.29,4.99,Yes,Negative,
USER-05604,32.0,Other,3.15,0.22,4.79,5.7,Fair,Low,4.02,0.12,No,Neutral,
USER-05605,41.0,Female,2.71,3.98,1.39,1.76,Good,Medium,7.2,4.67,No,Neutral,
USER-05606,52.0,Other,8.0,5.27,3.91,5.66,Good,High,7.54,4.11,Yes,Positive,
USER-05607,23.0,Male,9.32,0.52,,7.09,Good,High,5.53,6.31,No,Positive,
USER-05608,34.0,Male,2.08,0.83,4.9,8.03,Excellent,Medium,7.98,8.89,Yes,Neutral,
USER-05609,37.0,Other,2.51,5.38,2.14,11.33,Fair,Medium,8.43,9.77,Yes,Positive,
USER-05610,46.0,Female,1.29,7.03,0.01,2.11,Good,High,4.8,2.89,No,Negative,
USER-05611,44.0,Male,,7.28,2.95,13.61,Fair,Medium,7.05,4.82,Yes,Positive,
USER-05612,invalid,Male,4.03,4.08,2.64,3.31,Excellent,Low,8.35,7.49,Yes,Positive,
USER-05613,60.0,invalid,9.66,7.56,1.4,6.6,Fair,Low,6.54,,No,Neutral,
USER-05614,24.0,Other,2.01,5.33,0.53,5.15,Poor,High,5.13,7.48,Yes,Neutral,
USER-05615,64.0,Female,5.83,7.21,4.84,1.36,Poor,High,7.07,3.98,Yes,Negative,
USER-05616,26.0,Female,4.77,7.77,1.44,4.4,Poor,Medium,7.35,0.63,No,Positive,
USER-05617,39.0,Other,8.6,6.47,3.11,10.47,Fair,Medium,6.81,2.8,Yes,Negative,
USER-05618,28.0,Female,,4.69,1.4,8.07,Poor,Low,6.3,9.81,No,Neutral,
USER-05619,30.0,Other,2.56,4.84,3.86,8.45,Poor,High,5.0,3.71,Yes,Positive,
USER-05620,52.0,Other,4.73,2.76,2.91,4.72,Fair,Medium,7.3,7.96,Yes,Neutral,
USER-05621,62.0,Other,1.99,0.36,0.73,13.65,Excellent,Medium,6.13,5.25,Yes,invalid,
USER-05622,26.0,Other,7.52,2.85,3.57,14.74,Poor,Low,8.17,3.85,Yes,Negative,
USER-05623,65.0,Male,4.77,7.88,3.06,8.92,Fair,Low,5.45,6.46,Yes,Negative,
USER-05624,18.0,Female,9.15,0.88,1.64,6.33,Poor,Medium,5.88,0.67,No,Neutral,
USER-05625,32.0,Male,2.97,3.21,4.85,7.48,Fair,Medium,7.92,7.65,Yes,Positive,
USER-05626,31.0,Other,7.55,5.79,3.55,4.78,Good,Medium,4.71,9.38,Yes,Negative,
USER-05627,26.0,Male,4.42,6.67,3.7,6.56,Fair,Medium,8.29,7.67,No,Neutral,
USER-05628,37.0,Female,7.12,2.45,0.57,12.36,Excellent,High,6.27,0.76,Yes,Positive,
